Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Segment,Region,State,City,Category,Sub_Category,Quantity,Discount,Sales,Profit
2526,ORD-2023-00799,2023-03-29,2023-04-01,Standard Class,Consumer,East,Bihar,Patna,Office Supplies,Paper,10,0.05,16187.41,2536.55
2527,ORD-2023-05836,2023-03-30,2023-04-05,Same Day,Small Business,South,Karnataka,Bengaluru,Clothing,Women,7,0.1,12333.36,1785.85
2528,ORD-2023-02907,2023-03-30,2023-04-06,Standard Class,Corporate,South,Kerala,Kochi,Office Supplies,Labels,3,0.0,2305.73,357.45
2529,ORD-2023-05322,2023-03-30,2023-04-05,Standard Class,Consumer,North,Chandigarh,Chandigarh,Clothing,Men,2,0.3,2550.83,-4.86
2530,ORD-2023-03626,2023-03-30,2023-04-04,Second Class,Small Business,East,Assam,Guwahati,Office Supplies,Stationery,8,0.0,5252.47,646.72
2531,ORD-2023-01654,2023-03-31,2023-04-03,Second Class,Consumer,West,Maharashtra,Pune,Office Supplies,Labels,6,0.2,6457.22,379.75
2532,ORD-2023-04916,2023-03-31,2023-04-02,First Class,Small Business,South,Tamil Nadu,Chennai,Electronics,Cameras,3,0.0,26815.98,3021.73
2533,ORD-2023-01396,2023-03-31,2023-04-05,Second Class,Corporate,East,Odisha,Bhubaneswar,Furniture,Tables,3,0.2,44837.84,-4883.7
2534,ORD-2023-05028,2023-03-31,2023-04-02,Second Class,Corporate,West,Gujarat,Ahmedabad,Home Appliances,Lighting,5,0.3,35906.01,-3461.9
2535,ORD-2023-01140,2023-03-31,2023-04-03,Same Day,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper,9,0.3,2876.81,207.33
2536,ORD-2023-01095,2023-03-31,2023-04-04,Same Day,Consumer,East,Assam,Guwahati,Furniture,Bookcases,8,0.1,124867.91,-3251.76
2537,ORD-2023-01239,2023-03-31,2023-04-07,First Class,Corporate,South,Karnataka,Bengaluru,Furniture,Bookcases,6,0.05,34251.33,-372.0
2538,ORD-2023-04672,2023-03-31,2023-04-06,First Class,Consumer,West,Maharashtra,Mumbai,Clothing,Men,12,0.15,23916.52,1126.94
2539,ORD-2023-04352,2023-03-31,2023-04-05,Standard Class,Small Business,West,Maharashtra,Nagpur,Furniture,Bookcases,2,0.05,29596.91,-1247.52
2540,ORD-2023-01831,2023-04-01,2023-04-02,First Class,Consumer,West,Maharashtra,Mumbai,Clothing,Men,4,0.05,5321.06,1263.71
2541,ORD-2023-03944,2023-04-01,2023-04-05,Second Class,Consumer,South,Kerala,Kochi,Clothing,Men,7,0.1,15650.07,416.01
2542,ORD-2023-01241,2023-04-01,2023-04-06,Same Day,Corporate,North,Chandigarh,Chandigarh,Furniture,Storage,11,0.15,162316.62,-19112.4
2543,ORD-2023-05735,2023-04-01,2023-04-08,Standard Class,Consumer,North,Chandigarh,Chandigarh,Electronics,Laptops,9,0.15,130017.03,-1228.0
2544,ORD-2023-04876,2023-04-01,2023-04-08,Standard Class,Consumer,South,Telangana,Hyderabad,Electronics,Accessories,2,0.15,12023.15,-431.26
2545,ORD-2023-03294,2023-04-01,2023-04-07,Standard Class,Consumer,West,Maharashtra,Nagpur,Office Supplies,Binders,3,0.05,436.02,76.43
2546,ORD-2023-04751,2023-04-01,2023-04-05,First Class,Small Business,North,Chandigarh,Chandigarh,Office Supplies,Binders,5,0.0,1217.1,299.69
2547,ORD-2023-01934,2023-04-01,2023-04-03,First Class,Consumer,West,Maharashtra,Mumbai,Home Appliances,Kitchen,1,0.05,6655.69,323.75
2548,ORD-2023-03477,2023-04-01,2023-04-04,First Class,Consumer,North,Rajasthan,Jaipur,Office Supplies,Paper,12,0.0,15162.89,3618.91
2549,ORD-2023-01083,2023-04-01,2023-04-08,First Class,Corporate,South,Tamil Nadu,Chennai,Clothing,Kids,4,0.0,2725.92,547.1
2550,ORD-2023-01522,2023-04-01,2023-04-06,Standard Class,Consumer,South,Tamil Nadu,Chennai,Clothing,Footwear,5,0.2,11835.3,1833.59
2551,ORD-2023-01056,2023-04-02,2023-04-05,First Class,Consumer,East,Odisha,Bhubaneswar,Home Appliances,Cleaning,3,0.1,3305.9,-34.04
2552,ORD-2023-03100,2023-04-02,2023-04-08,Standard Class,Small Business,South,Kerala,Kochi,Clothing,Footwear,7,0.15,18552.56,3335.59
2553,ORD-2023-05886,2023-04-02,2023-04-08,Second Class,Consumer,West,Gujarat,Ahmedabad,Electronics,Cameras,2,0.0,26320.47,5272.94
2554,ORD-2023-01256,2023-04-02,2023-04-05,Second Class,Consumer,West,Maharashtra,Nagpur,Electronics,Accessories,4,0.0,7995.99,219.26
2555,ORD-2023-02842,2023-04-02,2023-04-05,Standard Class,Corporate,West,Gujarat,Ahmedabad,Home Appliances,Cleaning,1,0.05,4101.34,-147.64
2556,ORD-2023-01873,2023-04-02,2023-04-04,Second Class,Consumer,North,Delhi,Delhi,Clothing,Kids,6,0.05,18605.78,3284.25
2557,ORD-2023-01535,2023-04-02,2023-04-07,Standard Class,Corporate,West,Maharashtra,Nagpur,Furniture,Chairs,5,0.0,80614.78,-3866.46
2558,ORD-2023-05010,2023-04-03,2023-04-09,First Class,Corporate,South,Tamil Nadu,Chennai,Electronics,Cameras,5,0.1,41625.17,1727.79
2559,ORD-2023-03151,2023-04-03,2023-04-05,Second Class,Consumer,West,Maharashtra,Mumbai,Clothing,Women,11,0.0,6788.52,1836.42
2560,ORD-2023-00977,2023-04-03,2023-04-10,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Kids,4,0.05,14160.29,2376.97
2561,ORD-2023-02480,2023-04-03,2023-04-06,First Class,Small Business,North,Chandigarh,Chandigarh,Office Supplies,Paper,7,0.0,8057.93,1785.44
2562,ORD-2023-01930,2023-04-03,2023-04-10,Second Class,Consumer,West,Gujarat,Ahmedabad,Electronics,Cameras,1,0.0,4564.08,992.69
2563,ORD-2023-00881,2023-04-04,2023-04-06,First Class,Consumer,West,Maharashtra,Nagpur,Home Appliances,Cleaning,5,0.0,53270.44,12338.28
2564,ORD-2023-04516,2023-04-04,2023-04-05,Second Class,Corporate,South,Tamil Nadu,Chennai,Electronics,Laptops,8,0.0,105916.96,4790.77
2565,ORD-2023-00482,2023-04-04,2023-04-08,Standard Class,Corporate,North,Delhi,Delhi,Furniture,Chairs,5,0.2,57544.33,-10204.48
2566,ORD-2023-03807,2023-04-04,2023-04-08,Second Class,Corporate,South,Telangana,Hyderabad,Clothing,Men,4,0.0,10274.24,2281.73
2567,ORD-2023-00703,2023-04-04,2023-04-11,Standard Class,Corporate,North,Delhi,Delhi,Office Supplies,Stationery,5,0.3,3744.11,-45.91
2568,ORD-2023-05050,2023-04-05,2023-04-12,Second Class,Small Business,East,Bihar,Patna,Furniture,Tables,9,0.0,33237.54,-1037.04
2569,ORD-2023-00802,2023-04-05,2023-04-07,Standard Class,Consumer,West,Maharashtra,Mumbai,Clothing,Men,5,0.05,4886.26,801.53
2570,ORD-2023-02272,2023-04-06,2023-04-07,Second Class,Consumer,South,Kerala,Kochi,Clothing,Women,5,0.05,14417.56,2389.95
2571,ORD-2023-04022,2023-04-06,2023-04-09,Standard Class,Consumer,East,West Bengal,Kolkata,Electronics,Laptops,1,0.05,4314.12,-44.96
2572,ORD-2023-04799,2023-04-06,2023-04-07,Second Class,Corporate,East,West Bengal,Kolkata,Clothing,Kids,6,0.0,23273.64,2257.04
2573,ORD-2023-03026,2023-04-07,2023-04-09,Standard Class,Consumer,South,Tamil Nadu,Chennai,Furniture,Bookcases,6,0.05,41094.31,-2807.2
2574,ORD-2023-00211,2023-04-07,2023-04-09,First Class,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Stationery,8,0.0,3820.94,818.65
2575,ORD-2023-00916,2023-04-07,2023-04-11,First Class,Consumer,East,Odisha,Bhubaneswar,Electronics,Mobiles,1,0.0,1820.66,212.55
2576,ORD-2023-02138,2023-04-07,2023-04-14,First Class,Consumer,West,Maharashtra,Mumbai,Office Supplies,Stationery,7,0.05,1247.07,309.2
2577,ORD-2023-01502,2023-04-07,2023-04-12,Same Day,Corporate,North,Uttar Pradesh,Lucknow,Furniture,Storage,2,0.0,2947.34,-156.42
2578,ORD-2023-00335,2023-04-07,2023-04-09,Same Day,Small Business,North,Uttar Pradesh,Lucknow,Home Appliances,Kitchen,6,0.1,62374.89,5520.63
2579,ORD-2023-01278,2023-04-07,2023-04-12,Standard Class,Consumer,North,Rajasthan,Jaipur,Home Appliances,Lighting,3,0.05,13242.64,1040.86
2580,ORD-2023-03983,2023-04-08,2023-04-09,Same Day,Small Business,North,Chandigarh,Chandigarh,Home Appliances,Cooling,12,0.1,47740.16,10460.99
2581,ORD-2023-02071,2023-04-08,2023-04-09,Same Day,Consumer,South,Karnataka,Bengaluru,Electronics,Laptops,4,0.3,10710.5,84.87
2582,ORD-2023-00047,2023-04-08,2023-04-15,Standard Class,Corporate,East,West Bengal,Kolkata,Home Appliances,Kitchen,9,0.05,46928.04,1284.03
2583,ORD-2023-03025,2023-04-08,2023-04-13,Same Day,Small Business,East,Odisha,Bhubaneswar,Electronics,Cameras,1,0.15,767.79,-66.94
2584,ORD-2023-05954,2023-04-08,2023-04-09,Same Day,Consumer,East,West Bengal,Kolkata,Home Appliances,Cleaning,9,0.3,17089.41,-366.13
2585,ORD-2023-03091,2023-04-08,2023-04-10,Second Class,Consumer,West,Maharashtra,Nagpur,Home Appliances,Kitchen,5,0.1,53578.52,-4236.92
2586,ORD-2023-04582,2023-04-09,2023-04-11,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Home Appliances,Lighting,7,0.05,5477.04,-22.3
2587,ORD-2023-04983,2023-04-09,2023-04-12,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Home Appliances,Lighting,7,0.0,61966.62,6023.55
2588,ORD-2023-03949,2023-04-09,2023-04-15,First Class,Corporate,East,Odisha,Bhubaneswar,Clothing,Footwear,9,0.05,5929.39,1056.62
2589,ORD-2023-01592,2023-04-09,2023-04-11,Standard Class,Corporate,South,Telangana,Hyderabad,Clothing,Men,5,0.15,7867.9,-238.25
2590,ORD-2023-03758,2023-04-09,2023-04-12,First Class,Consumer,South,Karnataka,Bengaluru,Home Appliances,Cleaning,10,0.15,66963.35,8539.47
2591,ORD-2023-05463,2023-04-09,2023-04-11,First Class,Corporate,South,Telangana,Hyderabad,Office Supplies,Paper,12,0.05,5257.61,1158.84
2592,ORD-2023-01168,2023-04-09,2023-04-14,First Class,Small Business,West,Gujarat,Ahmedabad,Electronics,Laptops,8,0.3,26533.72,-428.93
2593,ORD-2023-03951,2023-04-10,2023-04-17,First Class,Consumer,West,Maharashtra,Mumbai,Electronics,Mobiles,3,0.1,53334.18,4315.68
2594,ORD-2023-00882,2023-04-10,2023-04-14,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Women,3,0.1,5017.2,693.12
2595,ORD-2023-04640,2023-04-10,2023-04-12,Standard Class,Corporate,East,Bihar,Patna,Home Appliances,Kitchen,10,0.15,72173.0,-11904.18
2596,ORD-2023-05702,2023-04-11,2023-04-16,Second Class,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Bookcases,10,0.3,51875.54,-9494.76
2597,ORD-2023-04850,2023-04-11,2023-04-16,Standard Class,Corporate,South,Kerala,Kochi,Electronics,Mobiles,12,0.2,149473.4,4299.1
2598,ORD-2023-01720,2023-04-12,2023-04-16,Same Day,Corporate,North,Uttar Pradesh,Lucknow,Office Supplies,Labels,12,0.3,9743.89,37.72
2599,ORD-2023-05408,2023-04-12,2023-04-19,Second Class,Consumer,East,Assam,Guwahati,Clothing,Women,10,0.1,26084.27,6234.56
2600,ORD-2023-00856,2023-04-12,2023-04-18,Standard Class,Consumer,South,Karnataka,Bengaluru,Home Appliances,Lighting,6,0.05,33654.31,698.5
2601,ORD-2023-05011,2023-04-12,2023-04-17,Standard Class,Consumer,East,Odisha,Bhubaneswar,Clothing,Women,11,0.3,25692.39,4262.35
2602,ORD-2023-02947,2023-04-12,2023-04-19,Standard Class,Consumer,South,Karnataka,Bengaluru,Electronics,Accessories,10,0.0,197382.43,20747.37
2603,ORD-2023-03492,2023-04-12,2023-04-19,Standard Class,Corporate,East,West Bengal,Kolkata,Office Supplies,Paper,2,0.05,1183.81,168.33
2604,ORD-2023-02704,2023-04-12,2023-04-14,Standard Class,Consumer,West,Gujarat,Ahmedabad,Furniture,Tables,9,0.05,19928.49,327.28
2605,ORD-2023-03387,2023-04-12,2023-04-14,First Class,Consumer,East,Assam,Guwahati,Furniture,Bookcases,1,0.0,12828.13,-884.8
2606,ORD-2023-02644,2023-04-13,2023-04-18,Standard Class,Consumer,East,Assam,Guwahati,Clothing,Women,2,0.0,6406.56,1158.78
2607,ORD-2023-02681,2023-04-13,2023-04-20,Standard Class,Corporate,East,West Bengal,Kolkata,Electronics,Laptops,3,0.1,61380.83,5570.22
2608,ORD-2023-03416,2023-04-14,2023-04-17,Standard Class,Corporate,West,Maharashtra,Nagpur,Office Supplies,Binders,5,0.05,1842.23,269.29
2609,ORD-2023-03718,2023-04-14,2023-04-15,First Class,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,12,0.0,1408.47,448.56
2610,ORD-2023-05534,2023-04-14,2023-04-20,Standard Class,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,4,0.2,3023.16,280.03
2611,ORD-2023-03070,2023-04-14,2023-04-21,Second Class,Consumer,West,Maharashtra,Nagpur,Electronics,Cameras,4,0.1,21919.55,2007.03
2612,ORD-2023-00593,2023-04-14,2023-04-17,Standard Class,Consumer,West,Gujarat,Ahmedabad,Clothing,Kids,11,0.0,16028.39,3986.88
2613,ORD-2023-02304,2023-04-15,2023-04-22,Standard Class,Consumer,East,Odisha,Bhubaneswar,Electronics,Laptops,11,0.3,191527.23,-6701.15
2614,ORD-2023-01752,2023-04-15,2023-04-19,Second Class,Small Business,North,Uttar Pradesh,Lucknow,Clothing,Footwear,6,0.15,18535.66,3441.56
2615,ORD-2023-03400,2023-04-15,2023-04-22,Second Class,Small Business,North,Delhi,Delhi,Office Supplies,Paper,9,0.05,2068.13,270.38
2616,ORD-2023-05785,2023-04-15,2023-04-22,Standard Class,Consumer,South,Tamil Nadu,Chennai,Electronics,Mobiles,11,0.0,105338.11,9661.09
2617,ORD-2023-05217,2023-04-15,2023-04-22,Standard Class,Consumer,West,Maharashtra,Pune,Clothing,Women,5,0.3,12006.96,1050.1
2618,ORD-2023-02118,2023-04-16,2023-04-19,Second Class,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Bookcases,11,0.0,40813.37,-3251.23
2619,ORD-2023-00920,2023-04-16,2023-04-21,Standard Class,Consumer,East,Odisha,Bhubaneswar,Home Appliances,Cooling,5,0.0,52040.41,4769.26
2620,ORD-2023-03685,2023-04-16,2023-04-17,Second Class,Corporate,East,West Bengal,Kolkata,Furniture,Bookcases,10,0.0,168313.28,2724.27
2621,ORD-2023-04522,2023-04-17,2023-04-22,First Class,Small Business,North,Rajasthan,Jaipur,Clothing,Kids,2,0.0,2979.37,847.51
2622,ORD-2023-02918,2023-04-17,2023-04-24,Standard Class,Consumer,East,Assam,Guwahati,Clothing,Men,12,0.0,46895.12,12198.33
2623,ORD-2023-05003,2023-04-17,2023-04-20,First Class,Corporate,West,Maharashtra,Mumbai,Home Appliances,Cleaning,8,0.0,94919.64,-2632.94
2624,ORD-2023-04134,2023-04-17,2023-04-24,First Class,Consumer,East,Bihar,Patna,Clothing,Kids,11,0.0,42910.67,12715.01
2625,ORD-2023-05525,2023-04-17,2023-04-24,Standard Class,Corporate,West,Maharashtra,Nagpur,Clothing,Women,6,0.0,10618.47,1790.48
2626,ORD-2023-03884,2023-04-17,2023-04-24,Standard Class,Consumer,West,Maharashtra,Nagpur,Office Supplies,Labels,6,0.0,399.8,50.61
2627,ORD-2023-00743,2023-04-17,2023-04-23,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Men,12,0.0,38411.98,7010.6
2628,ORD-2023-02393,2023-04-17,2023-04-20,Standard Class,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Binders,8,0.1,5167.09,207.76
2629,ORD-2023-01836,2023-04-18,2023-04-25,Same Day,Consumer,North,Chandigarh,Chandigarh,Home Appliances,Cleaning,9,0.0,5837.25,593.59
2630,ORD-2023-01832,2023-04-18,2023-04-23,Standard Class,Consumer,West,Maharashtra,Nagpur,Furniture,Chairs,11,0.05,150289.19,-4660.02
2631,ORD-2023-00959,2023-04-18,2023-04-22,First Class,Consumer,South,Tamil Nadu,Chennai,Furniture,Bookcases,10,0.0,173390.05,2459.72
2632,ORD-2023-01216,2023-04-18,2023-04-25,First Class,Consumer,East,Assam,Guwahati,Electronics,Mobiles,8,0.0,94859.34,16587.53
2633,ORD-2023-00991,2023-04-18,2023-04-21,Same Day,Small Business,North,Rajasthan,Jaipur,Clothing,Footwear,10,0.1,31077.09,5671.66
2634,ORD-2023-01871,2023-04-18,2023-04-19,Standard Class,Small Business,South,Tamil Nadu,Chennai,Furniture,Tables,10,0.2,106076.68,-19766.57
2635,ORD-2023-02074,2023-04-18,2023-04-20,Standard Class,Consumer,West,Maharashtra,Nagpur,Clothing,Women,5,0.15,7568.88,1187.1
2636,ORD-2023-03858,2023-04-19,2023-04-20,Standard Class,Small Business,West,Maharashtra,Mumbai,Clothing,Kids,5,0.2,6552.67,1018.82
2637,ORD-2023-02208,2023-04-19,2023-04-20,Standard Class,Corporate,South,Telangana,Hyderabad,Clothing,Women,11,0.0,27018.4,6520.53
2638,ORD-2023-02424,2023-04-19,2023-04-20,Standard Class,Consumer,North,Rajasthan,Jaipur,Electronics,Cameras,9,0.1,166275.88,7880.04
2639,ORD-2023-04365,2023-04-19,2023-04-21,Standard Class,Corporate,West,Maharashtra,Pune,Office Supplies,Labels,5,0.1,4619.05,435.12
2640,ORD-2023-05087,2023-04-19,2023-04-26,Second Class,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Footwear,7,0.05,16706.73,3240.77
2641,ORD-2023-02894,2023-04-19,2023-04-23,Standard Class,Corporate,North,Delhi,Delhi,Clothing,Kids,11,0.0,24573.2,5723.68
2642,ORD-2023-04841,2023-04-19,2023-04-25,First Class,Consumer,West,Gujarat,Ahmedabad,Home Appliances,Kitchen,6,0.05,27700.53,183.31
2643,ORD-2023-05484,2023-04-19,2023-04-23,Standard Class,Consumer,South,Telangana,Hyderabad,Furniture,Storage,1,0.05,15631.77,-668.93
2644,ORD-2023-05539,2023-04-19,2023-04-23,Standard Class,Consumer,South,Tamil Nadu,Chennai,Electronics,Mobiles,12,0.1,85746.91,-2053.28
2645,ORD-2023-01047,2023-04-19,2023-04-23,Standard Class,Consumer,North,Delhi,Delhi,Home Appliances,Cooling,9,0.0,47186.83,5621.81
2646,ORD-2023-03186,2023-04-19,2023-04-23,Second Class,Consumer,North,Delhi,Delhi,Office Supplies,Stationery,12,0.0,5275.17,1370.67
2647,ORD-2023-02049,2023-04-20,2023-04-24,First Class,Consumer,East,Odisha,Bhubaneswar,Clothing,Women,8,0.0,10986.01,2200.79
2648,ORD-2023-03218,2023-04-20,2023-04-22,First Class,Consumer,West,Gujarat,Ahmedabad,Furniture,Storage,4,0.0,21306.44,-1096.58
2649,ORD-2023-01315,2023-04-20,2023-04-25,First Class,Consumer,East,Odisha,Bhubaneswar,Clothing,Kids,4,0.0,3230.26,712.66
2650,ORD-2023-04234,2023-04-20,2023-04-25,Standard Class,Small Business,South,Kerala,Kochi,Furniture,Storage,1,0.05,11996.94,-176.73
2651,ORD-2023-03084,2023-04-20,2023-04-24,First Class,Corporate,East,Odisha,Bhubaneswar,Clothing,Women,11,0.0,24142.08,3692.99
2652,ORD-2023-02184,2023-04-20,2023-04-22,Second Class,Corporate,West,Gujarat,Ahmedabad,Clothing,Men,7,0.2,14444.82,2923.21
2653,ORD-2023-02969,2023-04-20,2023-04-21,Standard Class,Consumer,West,Maharashtra,Mumbai,Electronics,Accessories,7,0.0,171878.44,-1587.5
2654,ORD-2023-03722,2023-04-21,2023-04-24,First Class,Corporate,West,Gujarat,Ahmedabad,Home Appliances,Kitchen,12,0.05,70486.98,11079.87
2655,ORD-2023-05151,2023-04-21,2023-04-22,Standard Class,Consumer,East,Bihar,Patna,Clothing,Men,5,0.1,13390.55,4104.87
2656,ORD-2023-04029,2023-04-21,2023-04-27,Same Day,Consumer,West,Maharashtra,Pune,Home Appliances,Kitchen,6,0.15,14947.94,1508.43
2657,ORD-2023-00062,2023-04-21,2023-04-25,Second Class,Consumer,North,Rajasthan,Jaipur,Clothing,Women,11,0.1,32443.71,5154.02
2658,ORD-2023-04573,2023-04-21,2023-04-24,Standard Class,Corporate,South,Karnataka,Bengaluru,Clothing,Men,6,0.3,11614.31,1376.7
2659,ORD-2023-05617,2023-04-22,2023-04-27,Standard Class,Consumer,South,Kerala,Kochi,Electronics,Cameras,6,0.0,57535.21,5172.24
2660,ORD-2023-03052,2023-04-22,2023-04-23,Second Class,Consumer,West,Maharashtra,Nagpur,Furniture,Tables,8,0.0,108659.77,-6798.46
2661,ORD-2023-00282,2023-04-22,2023-04-29,Standard Class,Consumer,West,Maharashtra,Nagpur,Furniture,Chairs,2,0.15,27080.45,-1496.79
2662,ORD-2023-00204,2023-04-22,2023-04-24,First Class,Consumer,East,West Bengal,Kolkata,Clothing,Footwear,2,0.15,5486.88,1142.52
2663,ORD-2023-05101,2023-04-22,2023-04-27,Second Class,Consumer,East,Assam,Guwahati,Electronics,Laptops,3,0.15,62735.35,5440.79
2664,ORD-2023-03574,2023-04-22,2023-04-25,Standard Class,Consumer,East,Bihar,Patna,Clothing,Men,9,0.0,22945.46,5315.16
2665,ORD-2023-04250,2023-04-23,2023-04-24,Standard Class,Corporate,South,Telangana,Hyderabad,Furniture,Storage,11,0.0,100132.92,-2348.22
2666,ORD-2023-04112,2023-04-23,2023-04-30,Standard Class,Consumer,South,Telangana,Hyderabad,Electronics,Accessories,6,0.05,86682.87,2458.13
2667,ORD-2023-04323,2023-04-23,2023-04-25,Standard Class,Corporate,East,West Bengal,Kolkata,Office Supplies,Stationery,5,0.0,4925.16,1247.13
2668,ORD-2023-03034,2023-04-23,2023-04-26,First Class,Corporate,East,Odisha,Bhubaneswar,Furniture,Bookcases,4,0.3,31779.97,-7275.63
2669,ORD-2023-03568,2023-04-23,2023-04-24,Standard Class,Consumer,East,Bihar,Patna,Clothing,Footwear,11,0.0,29644.48,8432.64
2670,ORD-2023-02307,2023-04-23,2023-04-27,Second Class,Consumer,West,Maharashtra,Pune,Electronics,Accessories,8,0.0,170958.26,23319.29
2671,ORD-2023-02899,2023-04-24,2023-04-30,Standard Class,Corporate,South,Kerala,Kochi,Electronics,Cameras,8,0.05,125439.55,7244.53
2672,ORD-2023-05607,2023-04-24,2023-04-30,Second Class,Consumer,West,Maharashtra,Pune,Clothing,Footwear,5,0.05,16653.15,1977.44
2673,ORD-2023-00330,2023-04-24,2023-04-26,Standard Class,Corporate,South,Telangana,Hyderabad,Clothing,Footwear,11,0.2,6298.82,993.33
2674,ORD-2023-02034,2023-04-24,2023-05-01,Same Day,Consumer,East,Assam,Guwahati,Home Appliances,Cleaning,7,0.1,73718.26,4447.29
2675,ORD-2023-01616,2023-04-24,2023-04-28,Standard Class,Consumer,West,Maharashtra,Mumbai,Clothing,Footwear,5,0.0,7389.43,3041.39
2676,ORD-2023-03299,2023-04-25,2023-04-29,Standard Class,Corporate,East,Assam,Guwahati,Clothing,Men,4,0.0,9652.54,1455.59
2677,ORD-2023-03042,2023-04-25,2023-04-27,Second Class,Small Business,East,West Bengal,Kolkata,Furniture,Tables,12,0.1,105215.77,-6374.14
2678,ORD-2023-05111,2023-04-25,2023-05-01,Standard Class,Small Business,West,Maharashtra,Mumbai,Clothing,Women,5,0.1,17537.85,2475.66
2679,ORD-2023-05584,2023-04-25,2023-04-28,Second Class,Corporate,North,Chandigarh,Chandigarh,Clothing,Footwear,7,0.0,16561.85,4032.28
2680,ORD-2023-04575,2023-04-26,2023-04-30,Standard Class,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Binders,12,0.3,5457.67,-81.65
2681,ORD-2023-03193,2023-04-26,2023-04-30,First Class,Corporate,East,Bihar,Patna,Office Supplies,Binders,11,0.1,13233.18,3531.92
2682,ORD-2023-04891,2023-04-26,2023-05-03,Standard Class,Corporate,West,Maharashtra,Mumbai,Office Supplies,Labels,3,0.15,1506.93,83.9
2683,ORD-2023-03180,2023-04-27,2023-05-03,Second Class,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Stationery,5,0.0,6148.9,1297.03
2684,ORD-2023-03273,2023-04-27,2023-04-30,Standard Class,Consumer,North,Delhi,Delhi,Home Appliances,Cooling,3,0.1,29883.31,2476.86
2685,ORD-2023-02225,2023-04-27,2023-04-30,Standard Class,Corporate,West,Maharashtra,Pune,Furniture,Storage,7,0.0,77813.95,-4588.1
2686,ORD-2023-05047,2023-04-28,2023-05-03,Standard Class,Corporate,South,Karnataka,Bengaluru,Furniture,Bookcases,12,0.2,67138.55,-16413.31
2687,ORD-2023-04094,2023-04-28,2023-04-30,Standard Class,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Paper,12,0.0,11420.91,2207.59
2688,ORD-2023-05987,2023-04-29,2023-04-30,Standard Class,Consumer,West,Maharashtra,Pune,Home Appliances,Cleaning,6,0.15,61021.18,-2613.34
